SEARCH_HISTORY_ID,SEARCH_KEYWORD,search_date,SEARCH_TYPE,member_id
6856925,인천 중구,2023/10/02,location,275038
7574653,서울 송파구,2023/09/28,location,923177
2652294,서울 성동구,2023/10/01,location,722423
1708582,서울 성동구,2023/09/29,location,470472
4954681,경기도,2023/10/04,location,359393
7163405,서울 용산구,2023/10/03,location,776390
8918667,경기도 광주시,2023/10/05,location,719637
4178551,서울 성동구,2023/09/28,location,631309
2472025,서울 강서구,2023/09/29,location,179558
9967383,서울,2023/10/05,location,524507
3449215,서울,2023/10/04,location,762744
5690671,경기도 가평군,2023/10/04,location,279275
7192010,서울 용산구,2023/10/03,location,469631
6513439,서울 강서구,2023/09/28,location,837848
4804533,서울 강서구,2023/10/02,location,243120
2347505,서울 중구,2023/09/30,location,762304
5717040,서울 서초구,2023/09/28,location,333052
8490124,경기도 이천시,2023/10/02,location,153060
3172943,인천 부평구,2023/09/30,location,557199
8541592,서울 마포구,2023/09/28,location,689722
6678570,서울 동대문구,2023/10/04,location,293692
3695079,서울 동대문구,2023/10/01,location,357410
8787680,서울 동대문구,2023/10/02,location,150019
2750375,경기도 시흥시,2023/10/03,location,330429
3957294,경기도 시흥시,2023/10/01,location,885786
6512135,경기도 시흥시,2023/10/04,location,218260
4276484,경기도 시흥시,2023/10/03,location,354061
5428515,서울 강남구,2023/10/01,location,552699
2303223,경기도 안성시,2023/10/05,location,219501
9173983,인천 남동구,2023/09/28,location,472366
1298687,서울,2023/10/02,location,795171
5502945,서울,2023/10/02,location,856773
7909180,서울,2023/10/01,location,200840
5337610,서울,2023/10/01,location,438555
7705029,서울,2023/09/30,location,839021
6992920,서울 서대문구,2023/10/03,location,198142
3943893,인천 연수구,2023/10/05,location,657482
9173958,경기도 파주시,2023/09/28,location,505672
1766641,인천 부평구,2023/10/01,location,106014
2357001,서울 마포구,2023/09/30,location,874134
2904134,인천 연수구,2023/10/04,location,181213
4305131,인천 서구,2023/10/04,location,874619
8691454,서울 성동구,2023/10/05,location,365197
9445239,서울 성동구,2023/10/03,location,344079
1861722,서울 성동구,2023/09/30,location,355544
7435460,서울 성동구,2023/10/04,location,448438
8497224,서울 성동구,2023/10/01,location,825153
5568843,경기도 포천시,2023/10/05,location,263082
9300669,서울 서대문구,2023/10/05,location,435992
1469649,서울 강서구,2023/10/04,location,603979
9897592,경기도 군포시,2023/09/28,location,274476
9484594,서울 은평구,2023/09/28,location,757038
9088175,인천 강화군,2023/09/28,location,646999
7508223,경기도 포천시,2023/10/02,location,427064
8646058,경기도 포천시,2023/10/01,location,622373
1536333,서울 관악구,2023/10/03,location,895115
2111903,경기도 시흥시,2023/10/05,location,116114
8844802,경기도 시흥시,2023/10/02,location,300553
4391500,경기도 광명시,2023/10/01,location,489422
2276644,인천 강화군,2023/10/02,location,184594
8422351,인천 강화군,2023/09/28,location,165472
6974415,인천 강화군,2023/10/05,location,970890
6921289,경기도 고양시,2023/09/28,location,340439
9136377,인천 연수구,2023/10/01,location,624031
6508155,인천 연수구,2023/10/03,location,995057
5046055,서울 서대문구,2023/09/28,location,163684
5846177,서울 서대문구,2023/09/30,location,934254
6150610,경기도 가평군,2023/09/30,location,205283
4838940,서울 성동구,2023/09/28,location,481011
9553429,서울 성북구,2023/10/04,location,800522
1480044,서울 성북구,2023/10/04,location,940237
9973884,서울 성북구,2023/10/01,location,717137
1375323,서울 성북구,2023/10/05,location,967528
2105583,인천 남동구,2023/10/03,location,888853
6198111,인천 중구,2023/10/01,location,521436
7920992,서울 중구,2023/10/05,location,540409
5373198,서울 중구,2023/10/05,location,365694
2065781,서울 강남구,2023/10/02,location,267927
3576339,경기도 파주시,2023/10/02,location,660934
1739513,경기도 파주시,2023/10/01,location,428415
3315343,서울 광진구,2023/10/02,location,384484
4516506,인천 강화군,2023/10/04,location,468381
8425786,인천 강화군,2023/10/02,location,664028
3694598,인천 강화군,2023/10/03,location,187748
9813534,경기도 안성시,2023/09/28,location,739798
9125983,서울 강동구,2023/09/29,location,310950
9439977,서울 강동구,2023/10/02,location,254846
4373609,서울 종로구,2023/10/05,location,162290
6662018,서울 강남구,2023/10/05,location,726679
5553025,인천 강화군,2023/10/03,location,591487
4660924,인천 연수구,2023/10/02,location,675203
1582502,인천 연수구,2023/09/28,location,301954
3055766,인천 중구,2023/10/01,location,361132
8480709,서울 종로구,2023/09/28,location,506828
6123558,서울 동작구,2023/10/03,location,373480
2393614,서울 동작구,2023/09/29,location,640993
1417473,인천 중구,2023/10/01,location,777412
2654070,서울 중구,2023/10/03,location,716961
9824123,서울 종로구,2023/10/02,location,525218
7872661,서울 노원구,2023/09/28,location,441021
9811091,인천 계양구,2023/10/05,location,318201
8858490,인천 연수구,2023/09/30,location,361643
1489617,서울 서초구,2023/09/29,location,819121
9714192,서울 강남구,2023/10/04,location,327681
4679337,서울 강남구,2023/09/30,location,883600
4559412,서울 종로구,2023/09/29,location,682277
1839474,경기도 양주시,2023/10/01,location,150623
4438138,경기도 양주시,2023/09/29,location,534446
1623734,경기도 수원시,2023/10/01,location,514242
9563745,경기도 과천시,2023/10/01,location,773441
3196692,인천 서구,2023/09/30,location,617896
7469367,서울 성동구,2023/09/30,location,657973
8785991,경기도 화성시,2023/10/04,location,156658
5868109,서울 은평구,2023/10/04,location,979476
6954432,서울 은평구,2023/10/05,location,249215
6586267,서울 중랑구,2023/10/01,location,957019
5594214,경기도 성남시,2023/10/03,location,665716
6730009,경기도 성남시,2023/10/02,location,167937
9555923,경기도 성남시,2023/09/29,location,228436
3150573,경기도 성남시,2023/10/02,location,315310
1843860,서울 종로구,2023/10/02,location,284071
5336323,서울 종로구,2023/10/02,location,902599
8448733,경기도 성남시,2023/10/05,location,604299
9282194,서울 영등포구,2023/09/29,location,791429
3321238,서울 영등포구,2023/09/29,location,562271
1723107,경기도 안산시,2023/10/04,location,482271
5853647,인천 서구,2023/10/02,location,377247
8829332,경기도 수원시,2023/10/03,location,176260
1623921,서울 종로구,2023/10/02,location,395918
6213156,서울 종로구,2023/10/04,location,143507
7151771,경기도 포천시,2023/09/30,location,364518
6752770,경기도 포천시,2023/09/30,location,429088
9132019,서울 용산구,2023/09/29,location,171756
4744801,서울 종로구,2023/10/05,location,911815
3867853,서울,2023/10/01,location,162640
2523707,경기도 이천시,2023/10/04,location,120143
9142507,서울 종로구,2023/10/04,location,630809
3449574,서울 송파구,2023/10/05,location,254870
5149571,서울 송파구,2023/10/05,location,827755
6821030,서울 송파구,2023/10/05,location,578924
1349826,서울 송파구,2023/10/05,location,466137
8027422,서울,2023/10/02,location,368044
2760055,서울,2023/10/02,location,999801
3517430,경기도 안성시,2023/10/04,location,710649
7151034,서울 중구,2023/10/05,location,865619
3073475,서울 종로구,2023/09/28,location,943102
4346352,서울 성북구,2023/10/04,location,132756
2160690,인천 강화군,2023/09/30,location,938378
8991657,인천 강화군,2023/09/30,location,271873
7209502,경기도 의정부시,2023/10/04,location,345978
3257632,경기도 의정부시,2023/10/01,location,645356
1917196,경기도 의정부시,2023/10/02,location,551673
5768329,서울 종로구,2023/10/03,location,222224
6809787,서울 성동구,2023/10/05,location,550145
1743540,서울 종로구,2023/10/01,location,393641
7837583,서울 중구,2023/09/29,location,495388
9787898,서울 중구,2023/10/02,location,932049
3023788,서울 마포구,2023/09/28,location,793233
1068977,서울 송파구,2023/10/05,location,877803
2827537,서울 중구,2023/09/30,location,652754
3076107,인천 중구,2023/10/01,location,625024
6070081,서울 서대문구,2023/10/04,location,339342
6140004,경기도 용인시,2023/09/28,location,316419
4919604,경기도 파주시,2023/10/05,location,407197
5869221,서울 서초구,2023/09/29,location,965560
3600665,서울 광진구,2023/10/01,location,937938
5711467,서울 광진구,2023/10/03,location,840345
6869503,서울 종로구,2023/10/02,location,963947
4939943,인천 옹진군,2023/09/28,location,762752
1548431,서울 중구,2023/10/04,location,559852
4597460,서울 도봉구,2023/10/02,location,248773
1227364,서울 서초구,2023/10/01,location,443475
4668400,경기도 시흥시,2023/09/28,location,453843
3280082,경기도 용인시,2023/10/03,location,227588
1499031,경기도 용인시,2023/10/05,location,469593
1844781,서울 동대문구,2023/10/02,location,592292
1865432,서울 동대문구,2023/09/30,location,124182
7704922,서울 동대문구,2023/10/02,location,462450
8473981,서울 성동구,2023/10/01,location,293537
3736669,서울 성동구,2023/10/01,location,161496
7028703,서울 송파구,2023/10/04,location,108451
8951141,서울 송파구,2023/09/28,location,225327
8305903,서울 송파구,2023/10/05,location,843208
9701223,서울 종로구,2023/10/01,location,290592
8875504,경기도 안양시,2023/10/03,location,519897
3008293,서울 종로구,2023/10/05,location,612932
6466565,서울 종로구,2023/09/28,location,835178
3145926,서울 광진구,2023/10/05,location,948970
2226467,경기도 포천시,2023/10/05,location,731305
8877459,경기도 포천시,2023/10/03,location,465542
7220634,서울 서대문구,2023/09/28,location,311760
4228405,서울 중구,2023/10/04,location,942977
7341391,서울 용산구,2023/10/04,location,516116
1371232,서울 용산구,2023/10/04,location,697907
4827458,인천 중구,2023/09/30,location,323614
3621296,경기도 파주시,2023/10/04,location,943570
9517371,경기도 파주시,2023/09/30,location,390198
7316074,경기도 파주시,2023/09/30,location,575127
3471036,경기도 파주시,2023/10/03,location,536473
8861936,경기도 파주시,2023/10/05,location,214279
1116684,인천 강화군,2023/10/04,location,181233
3981235,서울 성동구,2023/10/05,location,970945
2082701,서울 성동구,2023/09/29,location,483395
1636725,인천 강화군,2023/09/29,location,283530
5641339,서울 강남구,2023/10/03,location,406880
4124088,서울 강남구,2023/10/04,location,694555
9298476,서울 송파구,2023/09/30,location,764133
5147048,서울 성동구,2023/09/28,location,642309
1963902,경기도 시흥시,2023/10/03,location,250913
9138824,인천 동구,2023/10/04,location,440095
7145299,서울 종로구,2023/10/01,location,908112
8531819,서울 강동구,2023/09/30,location,747048
2261027,서울 강동구,2023/10/03,location,898382
2444442,서울 중구,2023/09/29,location,207259
5871167,서울 중구,2023/09/29,location,410743
4141801,서울 성동구,2023/09/30,location,891658
4724779,경기도 구리시,2023/09/28,location,970862
6302068,서울 종로구,2023/10/02,location,298955
3479134,경기도 양평군,2023/10/03,location,816253
5895143,경기도 양평군,2023/10/03,location,835619
1260585,서울 종로구,2023/09/29,location,398563
3190575,서울 종로구,2023/09/29,location,327569
5701343,서울 종로구,2023/10/03,location,492048
6282075,서울 종로구,2023/10/01,location,180667
7909258,인천 연수구,2023/09/29,location,835306
4622838,인천 연수구,2023/10/03,location,118465
4353652,서울 종로구,2023/09/29,location,756138
4054206,경기도 가평군,2023/10/01,location,880545
6175348,서울 성동구,2023/09/28,location,123204
9610200,경기도 포천시,2023/09/28,location,782350
8669468,경기도 양평군,2023/10/02,location,124953
1817611,경기도 양평군,2023/10/02,location,881354
5264095,경기도 양평군,2023/10/05,location,864307
2391886,서울 강남구,2023/09/28,location,112596
3138972,서울 강남구,2023/10/05,location,990907
2332576,서울 성동구,2023/10/03,location,125399
1624751,서울 종로구,2023/10/03,location,298270
2194971,경기도 이천시,2023/10/02,location,582903
2223557,경기도 김포시,2023/10/05,location,769933
4720178,서울 강북구,2023/10/05,location,933077
9124418,인천 중구,2023/10/02,location,370539
4918912,경기도 여주시,2023/10/04,location,282633
4755359,서울 강남구,2023/10/04,location,906571
2046861,인천 계양구,2023/10/01,location,515592
6652433,인천 계양구,2023/09/30,location,891753
4614489,경기도 연천군,2023/10/03,location,464040
3294420,경기도 연천군,2023/10/04,location,686186
9319679,서울 광진구,2023/10/04,location,712418
5433642,서울 서대문구,2023/10/03,location,402358
1727399,서울 서대문구,2023/10/02,location,772401
9506111,경기도 화성시,2023/10/01,location,235403
7220338,서울 종로구,2023/10/05,location,743376
8964175,서울 종로구,2023/10/01,location,921803
3899955,서울 종로구,2023/10/03,location,796868
2357906,인천 중구,2023/09/29,location,911948
7966473,서울 서대문구,2023/09/28,location,583661
5909489,서울 동작구,2023/09/29,location,416611
4358238,서울 동대문구,2023/10/03,location,897443
8490132,경기도 화성시,2023/09/28,location,993643
8556221,경기도 화성시,2023/10/03,location,708984
6745926,서울 마포구,2023/10/02,location,282862
8828572,서울 종로구,2023/10/05,location,949979
5852701,서울 종로구,2023/10/02,location,984916
2176173,서울 종로구,2023/10/03,location,345945
3408929,서울 강서구,2023/10/04,location,725047
2425125,서울 성동구,2023/09/28,location,731086
5027150,서울 서초구,2023/10/05,location,671334
7570120,서울 서초구,2023/09/28,location,639839
4619951,경기도 화성시,2023/10/04,location,272184
2167585,경기도 화성시,2023/10/02,location,171413
2612446,경기도 화성시,2023/09/28,location,364891
1316371,인천 옹진군,2023/10/01,location,773209
1215087,경기도 의왕시,2023/10/04,location,163519
1430610,서울 강남구,2023/09/29,location,241567
9103669,서울 강남구,2023/09/30,location,521939
7778103,경기도 안성시,2023/10/02,location,551557
9058350,인천 중구,2023/10/05,location,964910
6765156,경기도 고양시,2023/09/29,location,113729
2834331,경기도 고양시,2023/10/02,location,110828
4131842,경기도 평택시,2023/10/01,location,963337
5349376,서울 중구,2023/10/03,location,333224
9477828,인천 서구,2023/10/01,location,165393
2643613,서울,2023/10/05,location,251938
9976369,경기도 광주시,2023/09/29,location,669530
8753020,서울 노원구,2023/09/30,location,115531
1231293,서울 노원구,2023/09/30,location,115005
2660446,서울 강서구,2023/10/05,location,939216
7891307,인천 옹진군,2023/09/29,location,290995
6446511,인천 미추홀구,2023/10/04,location,158908
2604029,인천 연수구,2023/10/01,location,808200
9511863,서울 광진구,2023/09/28,location,944984
5677569,서울 종로구,2023/10/01,location,166593
8576067,서울 종로구,2023/10/01,location,283352
5363272,서울 종로구,2023/10/02,location,119337
7269784,인천 강화군,2023/09/30,location,552308
2779385,인천 강화군,2023/10/04,location,412788
5295129,인천 강화군,2023/10/04,location,370311
7553624,경기도 화성시,2023/10/02,location,463812
5402785,경기도 군포시,2023/10/03,location,629480
5684427,서울 영등포구,2023/10/03,location,459221
5426815,서울 영등포구,2023/10/05,location,336729
8123429,서울 영등포구,2023/10/05,location,753510
4322981,인천 연수구,2023/10/05,location,432241
4856780,서울 중랑구,2023/09/30,location,611784
8975802,서울 중랑구,2023/10/04,location,440876
4909351,서울 중랑구,2023/10/04,location,421498
3557912,서울 중랑구,2023/09/29,location,201986
3455259,서울 중랑구,2023/09/30,location,808470
2331438,서울 노원구,2023/09/29,location,455008
5563589,서울 노원구,2023/10/02,location,984233
3152276,서울 양천구,2023/10/03,location,397555
4511101,서울 강남구,2023/10/03,location,262249
4916743,경기도 고양시,2023/09/30,location,719782
8110840,서울 강동구,2023/10/05,location,254987
1349610,인천 남동구,2023/09/29,location,510131
4306643,인천 남동구,2023/10/05,location,201354
9286708,서울 중구,2023/09/29,location,378008
4772834,서울,2023/09/30,location,281263
9929646,서울,2023/10/05,location,283843
4917383,서울 서대문구,2023/10/01,location,925167
8184640,인천 강화군,2023/09/30,location,200387
9656870,인천 강화군,2023/10/02,location,845895
8572518,서울 성동구,2023/09/28,location,596903
6353762,서울 구로구,2023/10/03,location,982586
5930840,서울 구로구,2023/10/01,location,651498
2225327,서울 종로구,2023/10/03,location,156070
1072358,서울 노원구,2023/10/05,location,578734
9586853,서울 영등포구,2023/10/03,location,424969
8758979,서울 영등포구,2023/10/01,location,850490
4234618,서울 영등포구,2023/10/04,location,758028
3274648,경기도 김포시,2023/10/05,location,533341
6997691,경기도 포천시,2023/09/30,location,190676
8811241,서울 동작구,2023/09/28,location,307138
4458560,경기도 남양주시,2023/09/30,location,750650
6240347,서울 강남구,2023/09/30,location,107713
8369912,서울 중구,2023/09/29,location,355060
1230504,서울 중구,2023/10/02,location,191371
8800594,인천 남동구,2023/09/28,location,659795
4106365,서울 중구,2023/10/05,location,632609
6211771,경기도 수원시,2023/10/02,location,509181
5351411,경기도 안성시,2023/10/04,location,830017
4985613,서울 영등포구,2023/10/04,location,723029
7819170,서울 중구,2023/10/05,location,400668
1262157,서울 중구,2023/10/03,location,888814
9474346,서울 강남구,2023/10/01,location,265562
4557388,서울 강남구,2023/10/01,location,880114
3821053,서울 강남구,2023/10/03,location,851874
3247839,서울 강남구,2023/10/02,location,952218
4208782,서울 강남구,2023/10/04,location,202781
3446842,경기도 포천시,2023/09/28,location,997013
3348805,서울 성동구,2023/09/29,location,638257
5447714,서울 성동구,2023/09/30,location,401072
4570268,서울 은평구,2023/10/05,location,263944
1363698,경기도 포천시,2023/10/05,location,532917
7166269,서울 강동구,2023/10/05,location,680850
8626053,서울 마포구,2023/10/03,location,114652
3327448,서울 마포구,2023/10/03,location,865433
2511283,서울 마포구,2023/09/29,location,254736
5508921,서울 용산구,2023/09/30,location,900498
5438201,서울 용산구,2023/10/04,location,861332
9164762,서울 서초구,2023/10/01,location,224368
8392118,서울 서초구,2023/10/04,location,384675
7215843,서울 구로구,2023/09/28,location,160271
5748936,서울 영등포구,2023/10/01,location,104716
6587854,서울 서초구,2023/10/05,location,783439
2480035,서울 서초구,2023/10/03,location,184952
7278386,서울 마포구,2023/09/28,location,398031
1481842,서울 마포구,2023/10/01,location,728741
9759616,서울 마포구,2023/10/05,location,619774
2351091,서울 마포구,2023/09/28,location,929268
6854600,인천 강화군,2023/09/30,location,216749
3086161,인천 강화군,2023/10/01,location,174050
6534088,서울 영등포구,2023/10/04,location,126130
5066952,서울 강서구,2023/10/03,location,786116
3945160,서울 강서구,2023/10/05,location,668840
4421361,서울 중랑구,2023/10/01,location,195748
7080297,경기도 양평군,2023/09/30,location,949453
7229972,서울 송파구,2023/09/28,location,698213
8202262,서울 송파구,2023/10/01,location,497479
9302551,서울 중구,2023/10/02,location,715200
8126584,경기도 용인시,2023/09/28,location,773058
5616680,서울 노원구,2023/09/30,location,805619
7627125,서울 종로구,2023/09/29,location,988501
4766188,서울 종로구,2023/10/04,location,577536
4679676,인천 옹진군,2023/10/04,location,373365
9689702,경기도 남양주시,2023/09/30,location,436295
9435395,서울 동작구,2023/10/01,location,610140
7850507,서울 동작구,2023/09/30,location,497223
9634902,서울 동작구,2023/10/03,location,378661
2197687,인천 강화군,2023/09/30,location,180129
8243735,인천 강화군,2023/10/02,location,979901
3552844,인천 중구,2023/10/05,location,388184
7839818,경기도 연천군,2023/10/05,location,322470
6751036,경기도 연천군,2023/10/04,location,602485
1998231,경기도 가평군,2023/10/02,location,154902
2691477,경기도 이천시,2023/10/02,location,108836
8371870,서울 성동구,2023/09/30,location,866446
4524033,서울 성동구,2023/09/30,location,603326
1189949,인천 강화군,2023/10/05,location,227407
2327909,서울 영등포구,2023/10/01,location,452862
7900613,서울 동작구,2023/10/03,location,620939
5595059,서울 성동구,2023/09/29,location,144141
7260869,서울 강남구,2023/09/29,location,921749
2947703,서울 강남구,2023/09/28,location,854266
1107303,서울 강남구,2023/09/28,location,672284
3628747,서울 강남구,2023/10/05,location,232356
4478082,서울 종로구,2023/10/02,location,830151
9300340,서울 송파구,2023/10/05,location,117352
3051450,서울 송파구,2023/10/02,location,672656
4814364,서울 송파구,2023/10/01,location,156438
5990246,서울 마포구,2023/10/03,location,607888
2399667,경기도 연천군,2023/09/29,location,937826
5585178,서울 종로구,2023/10/05,location,773862
1141530,서울 강동구,2023/10/02,location,703430
6495012,서울 강동구,2023/10/01,location,437023
3182771,서울 종로구,2023/10/03,location,653708
8299434,서울 종로구,2023/10/04,location,924700
1231713,서울 종로구,2023/09/29,location,685749
1576807,서울 용산구,2023/10/04,location,734489
8529078,서울 서초구,2023/09/29,location,745281
4675455,서울 서초구,2023/10/02,location,782400
3459377,인천 중구,2023/10/04,location,105890
1103396,인천 중구,2023/09/28,location,759420
3183434,서울,2023/10/02,location,222406
2431444,인천 중구,2023/10/01,location,253171
4146720,경기도 여주시,2023/10/03,location,715110
3128585,서울 성북구,2023/10/05,location,578286
1019241,서울 성북구,2023/09/29,location,460845
1150526,서울 성동구,2023/10/02,location,486315
4413099,서울 양천구,2023/10/02,location,117496
1155879,서울 양천구,2023/10/04,location,180346
6097593,경기도 시흥시,2023/09/30,location,958086
6126763,서울 종로구,2023/10/02,location,295780
4304801,서울 강남구,2023/09/28,location,144432
7735481,인천 계양구,2023/09/28,location,418138
7826469,인천 계양구,2023/10/01,location,466100
4850385,경기도 광주시,2023/09/28,location,655038
8447451,서울 성동구,2023/10/05,location,120909
5478963,서울 성북구,2023/10/02,location,702741
3462406,경기도 연천군,2023/09/28,location,592876
1616926,서울 영등포구,2023/10/01,location,648227
1687746,서울 송파구,2023/10/05,location,392380
6736345,서울 동작구,2023/09/30,location,145051
9346899,인천 부평구,2023/10/01,location,905136
7653009,인천 중구,2023/09/29,location,949438
2557590,경기도 성남시,2023/09/28,location,334573
8745256,경기도 남양주시,2023/10/03,location,290827
9602247,경기도 남양주시,2023/09/30,location,238071
4384036,서울 관악구,2023/10/02,location,249593
2343357,경기도 김포시,2023/09/30,location,223435
3269963,서울 성동구,2023/10/05,location,737701
1013962,경기도 연천군,2023/10/01,location,481483
1574424,인천 옹진군,2023/10/05,location,776479
8699848,인천 연수구,2023/10/01,location,738572
7284047,서울 종로구,2023/10/01,location,221060
9233208,서울 종로구,2023/09/28,location,580897
8632598,인천 중구,2023/10/04,location,349069
9468156,경기도 가평군,2023/10/02,location,128625
5289692,경기도 가평군,2023/10/05,location,412027
8345601,경기도 가평군,2023/09/28,location,290232
3903277,서울 강북구,2023/09/30,location,446755
9041243,서울 강북구,2023/10/01,location,532508
5189089,서울 용산구,2023/09/28,location,439961
7772437,인천 연수구,2023/09/30,location,836101
7312077,서울 종로구,2023/10/02,location,657154
5731472,인천 중구,2023/09/30,location,533707
8424822,서울 중구,2023/10/02,location,249872
2177818,경기도 성남시,2023/10/01,location,684104
3759506,경기도 성남시,2023/09/29,location,679655
9389549,서울 광진구,2023/09/28,location,466767
9123128,서울 강동구,2023/10/04,location,886110
6908704,서울 용산구,2023/09/28,location,616683
3771420,서울 영등포구,2023/10/01,location,329143
4557832,서울 영등포구,2023/09/28,location,877016
1518479,경기도,2023/10/04,location,899590
1577299,서울 중구,2023/09/30,location,148677
9519331,인천 중구,2023/10/03,location,232338
5021730,경기도 가평군,2023/09/28,location,217235
4109018,서울 서대문구,2023/09/28,location,534516
9207778,경기도 파주시,2023/10/03,location,249266
5740143,경기도 양평군,2023/10/02,location,779218
9189198,서울 종로구,2023/09/28,location,305793
5547284,서울 종로구,2023/10/05,location,539771
7843751,경기도 가평군,2023/09/30,location,689859
9041190,서울 성동구,2023/09/30,location,156325
1029989,경기도 가평군,2023/10/03,location,911285
2235438,인천 중구,2023/10/05,location,767586
4409595,서울 금천구,2023/09/29,location,388408
5129655,서울 금천구,2023/09/30,location,293442
6830156,서울 동작구,2023/10/03,location,345188
3329429,서울 종로구,2023/09/28,location,107182
7235972,경기도 시흥시,2023/10/01,location,323449
9222581,경기도 화성시,2023/09/30,location,730851
3167983,인천 중구,2023/09/30,location,531614
4872398,서울 구로구,2023/10/05,location,222250
7235161,경기도 포천시,2023/10/01,location,953436
8676536,경기도 포천시,2023/09/29,location,903991
2444330,경기도 용인시,2023/09/29,location,473008
7925899,인천 강화군,2023/09/29,location,955754
9799459,서울 강북구,2023/09/29,location,739428
4417677,서울 종로구,2023/09/28,location,143877
8533399,서울 종로구,2023/10/01,location,678076
1291089,서울 마포구,2023/10/05,location,240235
8992755,서울 마포구,2023/10/05,location,652553
2175064,서울 마포구,2023/10/05,location,429525
6869604,서울 서초구,2023/10/05,location,550006
9144440,서울 성동구,2023/09/28,location,175616
3364667,서울 광진구,2023/10/05,location,747588
6228877,인천 강화군,2023/10/03,location,454528
7757544,서울 마포구,2023/09/28,location,284199
9398534,경기도 수원시,2023/10/05,location,756450
5103633,서울 양천구,2023/10/05,location,276172
3886047,인천 미추홀구,2023/09/30,location,354138
4822052,경기도 양주시,2023/09/30,location,934930
5004128,경기도 양주시,2023/09/29,location,800664
8204804,경기도 남양주시,2023/10/03,location,941427
3517257,경기도 부천시,2023/10/04,location,554677
5098690,서울 중구,2023/10/01,location,133480
8283459,서울 중구,2023/09/28,location,687636
1187626,서울 중구,2023/09/28,location,772226
2889397,서울 성동구,2023/10/04,location,229856
9583834,서울 용산구,2023/10/02,location,505558
3182562,경기도 안산시,2023/10/02,location,177870
1721943,경기도 안산시,2023/10/03,location,514539
9009130,서울 마포구,2023/10/05,location,393662
5960047,인천 남동구,2023/09/30,location,747713
1630677,경기도 고양시,2023/10/02,location,995287
9955383,서울 용산구,2023/10/03,location,517380
7837340,서울 용산구,2023/10/04,location,749930
9052615,경기도 연천군,2023/09/30,location,926164
2677483,경기도 오산시,2023/10/03,location,401502
5900477,서울 종로구,2023/09/28,location,255924
5902763,서울 종로구,2023/09/28,location,785991
2081440,서울 강남구,2023/09/28,location,621146
8914167,경기도 용인시,2023/09/28,location,197081
7623656,인천 서구,2023/10/02,location,407807
7614994,인천 서구,2023/10/02,location,431985
7382381,경기도 용인시,2023/10/03,location,912738
7325981,서울 강남구,2023/10/03,location,512447
9151306,서울 영등포구,2023/10/02,location,242723
2433331,인천 중구,2023/10/04,location,791797
8023112,인천 중구,2023/09/28,location,406053
3872510,경기도 광주시,2023/09/28,location,213994
4672225,경기도 광주시,2023/10/04,location,620018
9223897,서울 서초구,2023/10/04,location,551804
1330869,서울 영등포구,2023/10/05,location,776595
9290863,서울 강남구,2023/09/28,location,899163
5934321,서울 송파구,2023/10/04,location,743524
5204880,서울 강남구,2023/09/28,location,690343
1905202,서울 광진구,2023/10/05,location,285604
7440714,서울 강남구,2023/10/04,location,899535
2546279,서울 용산구,2023/09/29,location,114188
7422371,서울 강남구,2023/10/05,location,117429
8374218,인천 서구,2023/10/03,location,423384
9266078,인천 중구,2023/10/02,location,638280
9202398,인천 중구,2023/10/02,location,511073
3391883,인천 중구,2023/09/29,location,848214
7239859,서울 중구,2023/10/04,location,607557
8391690,인천 옹진군,2023/10/05,location,420332
3379613,경기도 안성시,2023/09/28,location,109973
9481743,인천 연수구,2023/10/03,location,814841
2087749,인천 연수구,2023/10/01,location,153382
7678490,서울 서초구,2023/09/29,location,943116
5996267,경기도 광주시,2023/10/02,location,321279
3289091,서울 강남구,2023/09/28,location,860430
5921984,서울 강남구,2023/10/02,location,484352
4419707,서울 종로구,2023/10/01,location,929212
6904555,서울 강남구,2023/09/28,location,649871
2858304,서울 강남구,2023/10/01,location,446404
7590096,경기도 용인시,2023/10/04,location,135406
7848278,경기도 가평군,2023/09/28,location,261919
2559881,서울 영등포구,2023/09/30,location,164848
7053663,서울 성동구,2023/09/28,location,161617
1061414,서울 성동구,2023/10/01,location,336948
7711494,서울 성동구,2023/10/02,location,630204
6587723,서울 마포구,2023/10/05,location,482657
7502954,서울 마포구,2023/09/30,location,313855
1677949,서울 중구,2023/10/01,location,852240
1084019,인천 남동구,2023/10/03,location,949043
3852087,인천 남동구,2023/10/05,location,260339
4421453,인천 남동구,2023/10/05,location,487397
5302663,인천 남동구,2023/09/28,location,531213
5907121,서울 강남구,2023/10/03,location,376862
2617031,서울 종로구,2023/09/29,location,817398
1069570,경기도 양평군,2023/10/05,location,136795
4730888,경기도 양평군,2023/10/04,location,796777
8473594,경기도 양평군,2023/10/01,location,282486
4964187,서울 동대문구,2023/10/02,location,300333
8627572,서울 송파구,2023/10/02,location,192148
4450102,인천 계양구,2023/09/29,location,662372
9374882,서울 종로구,2023/10/01,location,745624
3106371,서울 은평구,2023/10/02,location,213600
3338659,서울 용산구,2023/10/04,location,457836
6134832,서울 성동구,2023/10/05,location,928586
3471125,서울 광진구,2023/10/01,location,292366
7050132,서울 광진구,2023/10/05,location,548370
7275937,서울 종로구,2023/10/02,location,753555
4985207,서울 종로구,2023/09/28,location,194001
8121573,서울 종로구,2023/09/28,location,337552
9220768,서울 종로구,2023/09/28,location,437343
5637250,서울 종로구,2023/09/29,location,461522
7490615,경기도 성남시,2023/09/30,location,626304
